file,line,kind,literal,classification,context
/home/user/MediaHub/src/mediahub/web/web.py,1274,hex6,#8ab4ff,unclassified,"        a.style.color = 'var(--lane,var(--accent,#8ab4ff))'; a.style.wordBreak = 'break-all';"
/home/user/MediaHub/src/mediahub/web/web.py,1279,hex6,#5EE39A,unclassified,"          b.style.cssText = 'margin-left:8px;font-size:11px;padding:1px 7px;border-radius:999px;background:rgba(94,227,1"
/home/user/MediaHub/src/mediahub/web/web.py,1932,hex6,#10141d,inline_html_style,"       style=""background:var(--panel,#10141d);border:1px solid var(--border,#252a36);"
/home/user/MediaHub/src/mediahub/web/web.py,1932,hex6,#252a36,inline_html_style,"       style=""background:var(--panel,#10141d);border:1px solid var(--border,#252a36);"
/home/user/MediaHub/src/mediahub/web/web.py,1934,hex6,#e9eef5,unclassified,"              overflow:auto;padding:22px;color:var(--ink,#e9eef5)"">"
/home/user/MediaHub/src/mediahub/web/web.py,1944,hex6,#252a36,unclassified,"           max-height:180px;overflow:auto;border:1px solid var(--border,#252a36);"
/home/user/MediaHub/src/mediahub/web/web.py,1952,hex6,#252a36,inline_html_style,"        style=""width:100%;padding:8px;border:1px solid var(--border,#252a36);"
/home/user/MediaHub/src/mediahub/web/web.py,1961,hex6,#252a36,inline_html_style,"             style=""padding:8px;border:1px solid var(--border,#252a36);border-radius:8px;"
/home/user/MediaHub/src/mediahub/web/web.py,2147,hex6,#252a36,inline_html_style,"          +     'style=""padding:8px;border:1px solid var(--border,#252a36);'"
/home/user/MediaHub/src/mediahub/web/web.py,2154,hex6,#252a36,inline_html_style,"          + '<div style=""border-top:1px solid var(--border,#252a36);padding-top:10px;margin-top:10px"">'"
/home/user/MediaHub/src/mediahub/web/web.py,2155,hex6,#7a8597,inline_html_style,"          +   '<div style=""font-size:12px;color:var(--muted,#7a8597);margin-bottom:6px"">No Buffer? Download the post for"
/home/user/MediaHub/src/mediahub/web/web.py,2415,hex6,#ff5d6c,unclassified,        document.querySelectorAll('.ai-status-dot').forEach(function(d){ d.style.background='#ff5d6c'; });
/home/user/MediaHub/src/mediahub/web/web.py,3009,hex6,#0a0a0a,inline_html_style,"        '<img src=""' + imgUrl + '"" alt=""Variant ' + vt.seed + '"" style=""width:100%;border-radius:6px;background:#0a0a0a;"
/home/user/MediaHub/src/mediahub/web/web.py,3058,hex6,#2cc97f,unclassified,          var color = j.live ? '#2cc97f' : '#ff5d6c';
/home/user/MediaHub/src/mediahub/web/web.py,3058,hex6,#ff5d6c,unclassified,          var color = j.live ? '#2cc97f' : '#ff5d6c';
/home/user/MediaHub/src/mediahub/web/web.py,3162,hex6,#ffae3b,unclassified,"            'border-radius:50%;background:#ffae3b"" aria-hidden=""true""></span>'"
/home/user/MediaHub/src/mediahub/web/web.py,3887,hex6,#0A0B11,token_definition,  --bg:        var(--mh-surface);             /* #0A0B11 — pit-wall black */
/home/user/MediaHub/src/mediahub/web/web.py,3888,hex6,#06070C,token_definition,  --bg-deep:   var(--mh-surface-deep);        /* #06070C */
/home/user/MediaHub/src/mediahub/web/web.py,3889,hex6,#14171F,token_definition,  --surface:   var(--mh-surface-variant);     /* #14171F — card / panel base */
/home/user/MediaHub/src/mediahub/web/web.py,3890,hex6,#1A1E28,token_definition,  --surface-2: var(--mh-surface-container);   /* #1A1E28 — raised */
/home/user/MediaHub/src/mediahub/web/web.py,3891,hex6,#232838,token_definition,  --surface-3: var(--mh-surface-container-high); /* #232838 — hover */
/home/user/MediaHub/src/mediahub/web/web.py,3897,hex6,#7A7869,unclassified,     --ink-muted raised from #7A7869 (4.41:1) to #9A988A (5.69:1 on bg)
/home/user/MediaHub/src/mediahub/web/web.py,3897,hex6,#9A988A,unclassified,     --ink-muted raised from #7A7869 (4.41:1) to #9A988A (5.69:1 on bg)
/home/user/MediaHub/src/mediahub/web/web.py,3900,hex6,#F5F2E8,token_definition,  --ink:       var(--mh-on-surface);          /* #F5F2E8 — primary text */
/home/user/MediaHub/src/mediahub/web/web.py,3901,hex6,#B6B2A6,token_definition,  --ink-dim:   var(--mh-on-surface-variant);  /* #B6B2A6 — 9.27:1 safe */
/home/user/MediaHub/src/mediahub/web/web.py,3902,hex6,#9A988A,token_definition,  --ink-muted: var(--mh-on-surface-muted);    /* #9A988A — 5.69:1 AA */
/home/user/MediaHub/src/mediahub/web/web.py,3903,hex6,#62604F,token_definition,  --ink-faint: var(--mh-on-surface-faint);    /* #62604F — large/decorative */
/home/user/MediaHub/src/mediahub/web/web.py,3908,hex6,#D4FF3A,token_definition,  --lane:      var(--mh-primary);             /* #D4FF3A */
/home/user/MediaHub/src/mediahub/web/web.py,3909,hex6,#E6FF6B,token_definition,  --lane-h:    var(--mh-primary-hover);       /* #E6FF6B — hover lift */
/home/user/MediaHub/src/mediahub/web/web.py,3910,hex6,#A8CC2E,token_definition,  --lane-deep: var(--mh-primary-pressed);     /* #A8CC2E — pressed/underline */
/home/user/MediaHub/src/mediahub/web/web.py,3911,hex6,#0A0B11,token_definition,  --lane-ink:  var(--mh-on-primary);          /* #0A0B11 — text on lane bg */
/home/user/MediaHub/src/mediahub/web/web.py,3917,hex6,#F4D58D,token_definition,  --medal:        var(--mh-tertiary);                  /* #F4D58D */
/home/user/MediaHub/src/mediahub/web/web.py,3918,hex6,#FFE5A1,token_definition,  --medal-h:      var(--mh-prim-tertiary-200);         /* #FFE5A1 */
/home/user/MediaHub/src/mediahub/web/web.py,3919,hex6,#C9A04B,token_definition,  --medal-deep:   var(--mh-prim-tertiary-600);         /* #C9A04B */
/home/user/MediaHub/src/mediahub/web/web.py,3920,hex6,#2B1F00,token_definition,  --medal-ink:    var(--mh-on-tertiary);               /* #2B1F00 */
/home/user/MediaHub/src/mediahub/web/web.py,3925,hex6,#4DA3FF,token_definition,  --info:      var(--mh-info);                /* #4DA3FF */
/home/user/MediaHub/src/mediahub/web/web.py,3929,hex6,#5EE39A,token_definition,  --good:      var(--mh-success);             /* #5EE39A */
/home/user/MediaHub/src/mediahub/web/web.py,3931,hex6,#FFB454,token_definition,  --warn:      var(--mh-warning);             /* #FFB454 */
/home/user/MediaHub/src/mediahub/web/web.py,3933,hex6,#FF6B6B,token_definition,  --bad:       var(--mh-error);               /* #FF6B6B */
/home/user/MediaHub/src/mediahub/web/web.py,4632,hex6,#9EB3C8,unclassified,"  background: rgba(0,0,0,0.3); color: #9EB3C8;"
/home/user/MediaHub/src/mediahub/web/web.py,4988,hex6,#0A0B11,unclassified,"    background: var(--bg, #0A0B11) !important;"
/home/user/MediaHub/src/mediahub/web/web.py,5014,hex6,#A30D2D,unclassified,   input gets squeezed to ~30 px wide and #A30D2D is clipped. Drop to a
/home/user/MediaHub/src/mediahub/web/web.py,5090,hex6,#f43f5e,gradient_stop,"  background: linear-gradient(135deg, var(--accent) 0%, var(--lane) 60%, #f43f5e 100%);"
/home/user/MediaHub/src/mediahub/web/web.py,5887,hex6,#0A0B11,unclassified,"        active profile's resolved surface, or ``#0A0B11`` (the"
/home/user/MediaHub/src/mediahub/web/web.py,5930,hex6,#0A0B11,unclassified,    ``#0A0B11`` (Stage A default) when no profile is active or the
/home/user/MediaHub/src/mediahub/web/web.py,5941,hex6,#0A0B11,unclassified,"            return ""#0A0B11"""
/home/user/MediaHub/src/mediahub/web/web.py,5944,hex6,#0A0B11,unclassified,"        return ""#0A0B11"""
/home/user/MediaHub/src/mediahub/web/web.py,5946,hex6,#0A0B11,unclassified,"        return ""#0A0B11"""
/home/user/MediaHub/src/mediahub/web/web.py,5951,hex6,#0A0B11,unclassified,"        return ""#0A0B11"""
/home/user/MediaHub/src/mediahub/web/web.py,5955,hex6,#0A0B11,unclassified,"    return surface if isinstance(surface, str) and surface.startswith(""#"") else ""#0A0B11"""
/home/user/MediaHub/src/mediahub/web/web.py,6270,hex6,#0E2A47,unclassified,"    seeds (#0E2A47 navy + #C9A227 gold) the first time it's called,"
/home/user/MediaHub/src/mediahub/web/web.py,6270,hex6,#C9A227,unclassified,"    seeds (#0E2A47 navy + #C9A227 gold) the first time it's called,"
/home/user/MediaHub/src/mediahub/web/web.py,6348,hex6,#A30D2D,unclassified,"                # defaults to ``#A30D2D`` (legacy red), so the user"
/home/user/MediaHub/src/mediahub/web/web.py,6357,hex6,#A30D2D,unclassified,"                _CLUB_PROFILE_DEFAULT_PRIMARY = ""#A30D2D"""
/home/user/MediaHub/src/mediahub/web/web.py,6868,hex6,#0A0B11,unclassified,"<meta name=""theme-color"" content=""#0A0B11"" />"
/home/user/MediaHub/src/mediahub/web/web.py,7064,hex6,#5EE39A,unclassified,        dot.style.background = '#5EE39A';
/home/user/MediaHub/src/mediahub/web/web.py,7068,hex6,#FF6B6B,unclassified,        dot.style.background = '#FF6B6B';
/home/user/MediaHub/src/mediahub/web/web.py,7076,hex6,#FF6B6B,unclassified,      dot.style.background = '#FF6B6B';
/home/user/MediaHub/src/mediahub/web/web.py,9514,hex6,#0A2540,unclassified,"        prof_primary = ""#0A2540"""
/home/user/MediaHub/src/mediahub/web/web.py,9515,hex6,#101820,unclassified,"        prof_secondary = ""#101820"""
/home/user/MediaHub/src/mediahub/web/web.py,9516,hex6,#FFD86E,unclassified,"        prof_accent = ""#FFD86E"""
/home/user/MediaHub/src/mediahub/web/web.py,9526,hex6,#A30D2D,unclassified,"            # stay at the ``#A30D2D`` class default, so runs were seeded red"
/home/user/MediaHub/src/mediahub/web/web.py,10866,hex6,#128241,unclassified,        &#128241; Approve from a phone</button>
/home/user/MediaHub/src/mediahub/web/web.py,10881,hex6,#128241,unclassified,          btn.disabled = false; btn.innerHTML = '&#128241; Approve from a phone';
/home/user/MediaHub/src/mediahub/web/web.py,10890,hex6,#128241,unclassified,        .catch(function() {{ btn.disabled = false; btn.innerHTML = '&#128241; Approve from a phone'; }});
/home/user/MediaHub/src/mediahub/web/web.py,12845,hex6,#0A0B11,unclassified,"        '<rect width=""32"" height=""32"" rx=""6"" fill=""#0A0B11""/>'"
/home/user/MediaHub/src/mediahub/web/web.py,12846,hex6,#B6B2A6,unclassified,"        '<rect x=""6"" y=""20"" width=""5"" height=""7"" rx=""1"" fill=""#B6B2A6""/>'"
/home/user/MediaHub/src/mediahub/web/web.py,12847,hex6,#D4FF3A,unclassified,"        '<rect x=""13.5"" y=""9"" width=""5"" height=""18"" rx=""1"" fill=""#D4FF3A""/>'"
/home/user/MediaHub/src/mediahub/web/web.py,12848,hex6,#F4D58D,unclassified,"        '<rect x=""21"" y=""14"" width=""5"" height=""13"" rx=""1"" fill=""#F4D58D""/>'"
/home/user/MediaHub/src/mediahub/web/web.py,12849,hex6,#D4FF3A,unclassified,"        '<line x1=""4"" y1=""28.5"" x2=""28"" y2=""28.5"" stroke=""#D4FF3A"" stroke-width=""1.5""/>'"
/home/user/MediaHub/src/mediahub/web/web.py,12926,hex6,#0A0B11,unclassified,"            ""theme_color"": ""#0A0B11"","
/home/user/MediaHub/src/mediahub/web/web.py,12927,hex6,#0A0B11,unclassified,"            ""background_color"": ""#0A0B11"","
/home/user/MediaHub/src/mediahub/web/web.py,13236,hex6,#7a7a7a,unclassified,"        pill_color = ""#7a7a7a"""
/home/user/MediaHub/src/mediahub/web/web.py,13250,hex6,#ffaa3a,unclassified,"                pill_color = ""#ffaa3a"""
/home/user/MediaHub/src/mediahub/web/web.py,13253,hex6,#2cc97f,unclassified,"                pill_color = ""#2cc97f"""
/home/user/MediaHub/src/mediahub/web/web.py,13256,hex6,#ffaa3a,unclassified,"                pill_color = ""#ffaa3a"""
/home/user/MediaHub/src/mediahub/web/web.py,13259,hex6,#ff5d6c,unclassified,"                pill_color = ""#ff5d6c"""
/home/user/MediaHub/src/mediahub/web/web.py,13521,hex6,#2cc97f,unclassified,"            bar_color = ""#2cc97f"""
/home/user/MediaHub/src/mediahub/web/web.py,13523,hex6,#ffaa3a,inline_fstring,"                bar_color = ""#ffaa3a"""
/home/user/MediaHub/src/mediahub/web/web.py,13525,hex6,#ff5d6c,inline_fstring,"                bar_color = ""#ff5d6c"""
/home/user/MediaHub/src/mediahub/web/web.py,13962,hex6,#7a7a7a,unclassified,"        pill_color = ""#7a7a7a"""
/home/user/MediaHub/src/mediahub/web/web.py,13976,hex6,#ffaa3a,unclassified,"                pill_color = ""#ffaa3a"""
/home/user/MediaHub/src/mediahub/web/web.py,13979,hex6,#2cc97f,unclassified,"                pill_color = ""#2cc97f"""
/home/user/MediaHub/src/mediahub/web/web.py,13982,hex6,#ffaa3a,unclassified,"                pill_color = ""#ffaa3a"""
/home/user/MediaHub/src/mediahub/web/web.py,13985,hex6,#ff5d6c,unclassified,"                pill_color = ""#ff5d6c"""
/home/user/MediaHub/src/mediahub/web/web.py,14291,hex6,#2cc97f,unclassified,"            ""background:rgba(44,201,127,0.12);color:#2cc97f;font-size:12px;"""
/home/user/MediaHub/src/mediahub/web/web.py,16405,hex6,#FFB454,inline_html_style,"            '<strong style=""color:var(--warn,#FFB454)"">AI features unavailable.</strong> '"
/home/user/MediaHub/src/mediahub/web/web.py,16762,hex6,#0a0a0a,unclassified,"                'background:#0a0a0a;display:block"">'"
/home/user/MediaHub/src/mediahub/web/web.py,17482,hex6,#0a0a0a,inline_fstring,"                f'border:1px solid var(--border);background:#0a0a0a""/>'"
/home/user/MediaHub/src/mediahub/web/web.py,17861,hex6,#0A2540,unclassified,"                            ""#0A2540"","
/home/user/MediaHub/src/mediahub/web/web.py,17862,hex6,#A30D2D,unclassified,"                            ""#A30D2D"","
/home/user/MediaHub/src/mediahub/web/web.py,17867,hex6,#000000,unclassified,"                            ""#000000"","
/home/user/MediaHub/src/mediahub/web/web.py,17940,hex6,#0A2540,unclassified,"                            ""#0A2540"","
/home/user/MediaHub/src/mediahub/web/web.py,17941,hex6,#A30D2D,unclassified,"                            ""#A30D2D"","
/home/user/MediaHub/src/mediahub/web/web.py,17944,hex6,#000000,unclassified,"                        if pal.get(""secondary"") and existing.brand_secondary in ("""", ""#000000""):"
/home/user/MediaHub/src/mediahub/web/web.py,18027,hex6,#0A2540,unclassified,"                    request.form.get(""brand_primary"") or existing.brand_primary or ""#0A2540"""
/home/user/MediaHub/src/mediahub/web/web.py,18030,hex6,#000000,unclassified,"                    request.form.get(""brand_secondary"") or existing.brand_secondary or ""#000000"""
/home/user/MediaHub/src/mediahub/web/web.py,18298,hex6,#ffae3b,unclassified,"                ""warn"": ""#ffae3b"","
/home/user/MediaHub/src/mediahub/web/web.py,18299,hex6,#ff5d6c,unclassified,"                ""bad"": ""#ff5d6c"","
/home/user/MediaHub/src/mediahub/web/web.py,18459,hex6,#0A2540,unclassified,"        _org_pri = profile.brand_primary or ""#0A2540"""
/home/user/MediaHub/src/mediahub/web/web.py,18460,hex6,#000000,unclassified,"        _org_sec = profile.brand_secondary or ""#000000"""
/home/user/MediaHub/src/mediahub/web/web.py,18527,hex6,#127946,unclassified,"              placeholder=""Paste one caption per line&#10;e.g.&#10;Huge PB for the squad this weekend &mdash; 200 free g"
/home/user/MediaHub/src/mediahub/web/web.py,19152,hex6,#f87171,unclassified,"                ""payment_mismatch"": ""var(--bad, #f87171)"","
/home/user/MediaHub/src/mediahub/web/web.py,20351,hex6,#FFB454,inline_html_style,"                '<strong style=""color:var(--warn,#FFB454)"">AI features unavailable.</strong> '"
/home/user/MediaHub/src/mediahub/web/web.py,20515,hex6,#0a2540,unclassified,"                    (""primary"", ""Primary"", ""#0a2540""),"
/home/user/MediaHub/src/mediahub/web/web.py,20516,hex6,#1a1a1a,unclassified,"                    (""secondary"", ""Secondary"", ""#1a1a1a""),"
/home/user/MediaHub/src/mediahub/web/web.py,20517,hex6,#d4ff3a,unclassified,"                    (""accent"", ""Accent"", ""#d4ff3a""),"
/home/user/MediaHub/src/mediahub/web/web.py,20523,hex6,#ffffff,unclassified,"                _slot_default(""fourth"", ""#ffffff""),"
/home/user/MediaHub/src/mediahub/web/web.py,20752,hex6,#7A7869,unclassified,"                        f'color:var(--ink-muted,#7A7869)"">{_h(mime.split(""/"")[-1] or ""FILE"")}</div>'"
/home/user/MediaHub/src/mediahub/web/web.py,20791,hex6,#FF6B6B,inline_fstring,"                    f""color:#FF6B6B;border-radius:4px;cursor:pointer;"""
/home/user/MediaHub/src/mediahub/web/web.py,20882,hex6,#5EE39A,unclassified,"                ""var(--good, #5EE39A)"","
/home/user/MediaHub/src/mediahub/web/web.py,20888,hex6,#FFB454,unclassified,"                ""var(--warn, #FFB454)"","
/home/user/MediaHub/src/mediahub/web/web.py,20894,hex6,#FF6B6B,unclassified,"                ""var(--bad, #FF6B6B)"","
/home/user/MediaHub/src/mediahub/web/web.py,20900,hex6,#FFB454,unclassified,"                ""var(--warn, #FFB454)"","
/home/user/MediaHub/src/mediahub/web/web.py,20906,hex6,#FFB454,unclassified,"                ""var(--warn, #FFB454)"","
/home/user/MediaHub/src/mediahub/web/web.py,20912,hex6,#FF6B6B,unclassified,"                ""var(--bad, #FF6B6B)"","
/home/user/MediaHub/src/mediahub/web/web.py,20918,hex6,#B6B2A6,unclassified,"                ""var(--ink-dim, #B6B2A6)"","
/home/user/MediaHub/src/mediahub/web/web.py,20931,hex6,#B6B2A6,unclassified,"                    ""var(--ink-dim, #B6B2A6)"","
/home/user/MediaHub/src/mediahub/web/web.py,20952,hex6,#FFB454,inline_fstring,"                    f'font-size:11px;line-height:1.4;color:var(--warn,#FFB454)"">'"
/home/user/MediaHub/src/mediahub/web/web.py,20968,hex6,#B6B2A6,unclassified,"                        ""color:var(--ink-dim,#B6B2A6);border-radius:3px;cursor:pointer;"""
/home/user/MediaHub/src/mediahub/web/web.py,21032,hex6,#A30D2D,unclassified,"            _manual_pal.get(""primary"") or (prof.brand_primary if prof else """"), ""#A30D2D"""
/home/user/MediaHub/src/mediahub/web/web.py,21035,hex6,#1A1A1A,unclassified,"            _manual_pal.get(""secondary"") or (prof.brand_secondary if prof else """"), ""#1A1A1A"""
/home/user/MediaHub/src/mediahub/web/web.py,21037,hex6,#D4FF3A,unclassified,"        _m_accent = _safe_hex(_manual_pal.get(""accent"") or """", ""#D4FF3A"")"
/home/user/MediaHub/src/mediahub/web/web.py,21038,hex6,#F4D58D,unclassified,"        _m_fourth = _safe_hex(_manual_pal.get(""fourth"") or """", ""#F4D58D"")"
